time,X,Y,Z,dE,dN,dU,d3,n_sat
2004-05-03 23:14:40,121785807.07953511,-253634029.51658982,-2036081641.6254888,-114197508.16739322,-257052759.03797874,-2042935554.2363374,2062208251.0172462,5
2004-05-03 23:14:50,124662592.957635,-259384818.38036096,-2060713702.8348558,-116716441.06933095,-262969045.59118462,-2067567615.4457045,2087489231.34824,5
2004-05-03 23:15:00,126446596.15066582,-262905933.1458696,-2067215802.0681725,-118244110.91658509,-266608707.85881573,-2074069714.6790211,2094475364.9115372,5
2004-05-03 23:15:10,128639750.92603922,-267162126.39037865,-2079737277.703281,-120066923.07062483,-271036174.92864615,-2086591190.3141296,2107543468.029102,5
2004-05-03 23:15:20,131316917.17647856,-272296491.45120555,-2099237288.036781,-122245431.34418412,-276401156.327716,-2106091200.6476297,2127665784.4100418,5
2004-05-03 23:15:30,133977522.22437851,-277321845.7495052,-2117814797.6517718,-124351601.27471654,-281682922.4403028,-2124668710.2626204,2146864159.1640406,5
2004-05-03 23:15:40,136301074.1228816,-281605094.32258624,-2130618566.6724787,-126110582.90836968,-286227270.06964505,-2137472479.2833273,2160235757.723361,5
2004-05-03 23:15:50,139215305.86718726,-286971512.5423631,-2151785191.288033,-128312384.78189506,-291923168.56582737,-2158639103.898882,2182064615.293346,5
2004-05-03 23:16:00,141962832.35596687,-291928424.95230347,-2169777390.4235826,-130310112.82205129,-297226843.24702156,-2176631303.0344315,2200692698.0384274,5
2004-05-03 23:16:10,144646300.20558324,-296675584.99061126,-2186195879.3072867,-132189499.56682,-302345869.87254506,-2193049791.9181356,2217736341.1047964,5
2004-05-03 23:16:20,147049349.76306012,-300789751.9102352,-2197936702.2980285,-133768162.00668822,-306841294.3818843,-2204790614.9088774,2230055415.6107564,5
2004-05-03 23:16:30,148799867.59184313,-303549243.7145025,-2199791399.439195,-134737179.48163775,-309962209.76361895,-2206645312.050044,2232378599.6574707,5
2004-05-03 23:16:40,-3909837166.0349007,-6533319786.315839,-9115002391.997608,-7510066161.644889,-1251821004.4099507,-9121856304.608458,11881768051.14839,4
2004-05-03 23:16:50,-8704841304.383423,-12020905557.93467,-4986124091.084835,-14796744872.92234,-1151942847.2941961,-4992978003.695683,15658878009.077621,4
2004-05-03 23:17:00,-15583496959.535547,-21468005070.90509,-995965985.4507828,-26449860306.905647,-2028580464.7749329,-1002819898.0616299,26546485581.048912,4
2004-05-03 23:17:10,-26609811255.500034,-28347620895.32464,23829044660.84124,-38832667297.254906,1917913154.218052,23822190748.230396,45597710604.0587,4
2004-05-03 23:17:20,-5737992282.799562,-9994013711.530777,-12520676977.301144,-11330953527.89723,-2099979780.456996,-12527530889.911993,17021734727.324183,4
2004-05-03 23:17:30,-13937383376.721722,-16492204141.396366,1925300875.4096909,-21592390434.18119,-60517647.38360596,1918446962.7988436,21677532742.377216,4
2004-05-03 23:17:40,-19389759102.386967,-25069110934.076748,11958213000.212284,-31658772758.84269,-1460402670.4812412,11951359087.601437,33871014933.07784,4
2004-05-03 23:17:50,-14228918282.66697,-20697406115.456573,-4293649651.01276,-24985449350.428318,-2561690859.078516,-4300503563.623607,25481940079.22169,4
2004-05-03 23:18:00,-30587176815.636147,-44791231155.780975,-48059724748.032684,-53938055562.63416,-5700420032.830421,-48066578660.64353,72472095392.42215,4
2004-05-03 23:18:10,-5610462262.693533,-6537811997.3825865,5841102578.695522,-8614824742.150202,41103733.595062256,5834248666.084675,10404583237.813496,4
2004-05-03 23:18:20,-34120872149.163063,-49732974037.975426,-48466817820.50076,-59991983998.2515,-6208136410.676575,-48473671733.11161,77377489963.35754,4
2004-05-03 23:18:30,-4744996051.160952,-6034901684.896367,2661052016.5684977,-7671138200.455677,-292672024.56327724,2654198103.957649,8122609542.474925,4
2004-05-03 23:18:40,-12743834470.135748,-15825722558.408901,2798246650.214752,-20311598222.890312,-538354444.1779537,2791392737.6039047,20509576331.344215,4
2004-05-03 23:18:50,-32413338633.947475,-51684189444.9683,-72979031200.6814,-60372951925.823524,-8772853882.101517,-72985885113.29225,95125158161.4727,4
2004-05-03 23:19:00,-16417407265.798328,-22626134282.06436,-473954212.35736465,-27872371508.07399,-2143173445.2854557,-480808124.9682117,27958781489.072567,4
2004-05-03 23:19:10,-5432450987.941641,-10223280101.600458,-13545633477.35639,-11307778315.266102,-2481269001.388484,-13552487389.96724,17823929441.61513,4
2004-05-03 23:19:20,-10407758660.80325,-13249691201.5049,372249570.39604664,-16835869006.03997,-650131677.253643,365395657.78519887,16852378774.909914,4
2004-05-03 23:19:30,-20656629041.13265,-28589295239.787704,-3500869357.820236,-35161498461.013535,-2774773106.5543423,-3507723270.4310827,35444808679.955345,4
2004-05-03 23:19:40,-35812603760.1736,-54946123872.644356,-62438695031.944305,-65059850344.12321,-8295148088.35881,-62445548944.555145,90559594696.49995,4
2004-05-03 23:19:50,-5501597742.958698,-11352054312.91411,-19326593662.81298,-12212655999.171951,-3159582255.737341,-19333447575.42383,23084932786.052082,4
2004-05-03 23:20:00,-13619205738.118107,-16449774838.143463,2477905732.0752354,-21354006500.778236,-275483588.35388565,2471051819.464388,21498269277.71652,4
2004-05-03 23:20:10,-17279664924.431915,-31284794582.162624,-23390581904.859856,-35028458316.10989,-7093558082.68733,-23397435817.4707,42717109699.84472,4
2004-05-03 23:20:20,-28064492293.495567,-42130532833.978485,-37096764829.26076,-50276963240.360565,-5899557587.499237,-37103618741.871605,62763495251.164536,4
2004-05-03 23:20:30,-9209564785.25923,-9813574106.149277,13671467146.07979,-13441675477.4094,662125746.6494274,13664613233.46894,19179121590.017094,4
2004-05-03 23:20:40,-9679598970.224188,-13330349746.36044,-4864637661.598751,-16425767959.852842,-1257206193.074089,-4871491574.209599,17178994459.526064,4
2004-05-03 23:20:50,-19522505867.678215,-28134216202.669937,-1016040530.8598366,-34080274201.52913,-3344234609.461073,-1022894443.4706832,34259236824.789494,4
2004-05-03 23:21:00,-26518281485.17237,-26580283445.511414,33372029276.522797,-37426724963.665695,2992708723.1474533,33365175363.911953,50228985397.59764,4
2004-05-03 23:21:10,-11133795199.91603,-14097768122.436089,8288763039.980087,-17952268354.871994,-646129943.826148,8281909127.36924,19781087982.809467,4
2004-05-03 23:21:20,-9390738969.577017,-12749493723.329184,-3302317807.8622937,-15796102579.20187,-1101144257.0511217,-3309171720.4731417,16176525981.89994,4
2004-05-03 23:21:30,-28932496549.7783,-44652469472.58559,-41147749671.044525,-52760741156.68026,-6871382191.260834,-41154603583.65537,67265244344.67187,4
2004-05-03 23:21:40,-8977193195.60848,-9730294844.019821,12601038029.274689,-13227733436.825857,538996568.7564812,12594184116.66384,18272299328.25313,4
2004-05-03 23:21:50,-10159254436.982437,-14240595298.721798,-5074706319.517419,-17429980306.491577,-1481201494.906601,-5081560232.128266,18215938782.998398,4
2004-05-03 23:22:00,-19925511491.716797,-29329553602.453083,-1773251109.9969826,-35252080502.19278,-3811262473.781845,-1780105022.607829,35502164374.42444,4
2004-05-03 23:22:10,-35457279634.019714,-39483791628.61473,26836400202.80873,-53047828528.26143,1447608480.223095,26829546290.197887,59464209706.45883,4
2004-05-03 23:22:20,-22522765029.705242,-30169649156.771305,-9509715693.225586,-37574210277.08862,-2376271257.9477844,-9516569605.836433,38833401088.50821,4
2004-05-03 23:22:30,-6535943151.933081,-11210208146.35621,-5515223228.6178055,-12774421421.60777,-2279576363.6041937,-5522077141.228653,14102327715.948685,4
2004-05-03 23:40:30,-2690862085.470852,1619419913.725605,11161176120.416227,-508465765.9032324,3099116453.4281054,11154322207.805378,11588009498.725163,4
2004-05-03 23:40:40,-14660580369.244358,1110784759.871338,11165926342.49665,-8647698753.158451,11890347987.850037,11159072429.885801,18457734598.075275,4
2004-05-03 23:40:50,981501499.8553252,707636552.7742314,5523280861.512074,1175024058.4369605,-289609739.6244617,5516426948.901226,5647612028.260679,4
2004-05-03 23:41:00,-4205330111.1937447,686080644.0596756,9138540961.542263,-2200426143.3870645,3648666882.6539364,9131687048.931414,10076822594.086817,4
2004-05-03 23:42:00,-3109317610.6159134,1449557498.5838864,11170820316.854183,-908891150.3512666,3307965150.0767803,11163966404.243334,11679163601.576235,4
2004-05-03 23:42:10,-12885787810.74572,654609349.9531275,6228692068.159494,-7845926094.197486,10242578212.165688,6221838155.548647,14324113750.65771,4
2004-05-03 23:42:20,-3947884504.119771,371507546.89054674,2241277040.147404,-2273399587.9103584,3248780210.634637,2234423127.5365553,4551435515.987507,4
2004-05-03 23:42:30,-3526367043.0795174,1401571167.356553,11717376581.835983,-1215539402.9951894,3594670166.1705046,11710522669.225134,12309976881.79088,4
2004-05-03 23:42:40,-1177690845.480402,331542472.32722074,2522258554.164518,-509856947.98342985,1112080074.745142,2515404641.553669,2797130084.7121644,4
2004-05-03 23:42:50,-948582372.580437,588464049.725734,6400430012.614786,-165717007.69802824,1103889178.0997987,6393576100.003938,6490288806.417461,4
2004-05-03 23:43:00,2524199764.2751045,1945532328.6594696,15140481655.518106,3117330982.3501167,-663438176.6344478,15133627742.907257,15465593791.659866,4
2004-05-03 23:43:10,-23798837157.625137,1213891332.6613138,14734115309.789757,-14487127326.071238,18920244291.323486,14727261397.178907,28013295601.660206,4
2004-05-03 23:43:20,4735532195.299812,351379576.4769352,5422763312.650804,3334699276.9771914,-3380801814.847728,5415909400.039955,7202924045.732471,4
2004-05-03 23:43:30,-2840230772.3393397,422122653.4649384,6244165698.470257,-1517508537.8775253,2437554348.7312365,6237311785.859408,6866481025.938281,4
2004-05-03 23:43:40,1110121284.7403183,1656453421.3187497,13543491253.392122,1981293846.336736,226845029.17774343,13536637340.781273,13682745867.282207,4
2004-05-03 23:43:50,4495650780.827647,170460910.67734465,3173924731.0395784,3041495034.899156,-3315182236.433082,3167070818.4287295,5501950824.663966,4
2004-05-03 23:44:00,-10794435312.987944,2369657971.4591455,15749498611.402555,-5184728627.973817,9759696146.05419,15742644698.791706,19234446753.71327,4
2004-05-03 23:44:10,-733110995.9430883,393306319.7405298,5462884151.669982,-174881698.34074435,813319974.3489618,5456030239.059134,5519088598.547518,4
2004-05-03 23:44:20,5932387706.566234,1207418446.3369048,20686455333.0572,4762070792.907197,-3738399657.502882,20679601420.446354,21547595344.826862,4
2004-05-03 23:44:30,-5486445185.8944235,526142594.79819804,4186098763.226008,-3151953218.8280005,4521267730.080588,4179244850.615159,6916845993.814058,4
2004-05-03 23:44:40,-320636737.5473881,542402071.013176,9320416797.050682,205846499.623694,595580230.247456,9313562884.439833,9334856302.829956,4
2004-05-03 23:44:50,-2094839960.9491901,1125492928.5771203,10263346666.077759,-498838095.4208192,2325092198.292474,10256492753.46691,10528558152.848984,4
2004-05-03 23:45:50,-1176124501.520161,373229157.9074421,5157569124.786197,-477078358.6236083,1137883122.3877406,5150715212.175348,5296437383.507561,4
2004-05-03 23:46:00,-194674117.53757668,558022245.345212,8788809515.07217,299322876.78564423,509715578.6230759,8781955602.46132,8801826421.786564,4
2004-05-03 23:46:10,-11848395673.381575,1586046577.9219346,12372809992.166191,-6464372404.316142,10055315940.774963,12365956079.555342,17199254606.28974,4
2004-05-03 23:46:20,5316939631.882239,594182322.8023878,6722498542.5384445,3896232069.3221517,-3666579182.842121,6715644629.927596,8586286160.939486,4
2004-05-03 23:46:30,-3621610630.110304,1153430751.3233051,11277797302.278591,-1466296565.8594143,3506546093.3417416,11270943389.667742,11894538915.690523,4
2004-05-03 23:46:40,-16129507376.478973,651342172.3851151,12110617195.805803,-9949069021.160452,12712095801.561567,12103763283.194954,20176284089.780064,4
2004-05-03 23:46:50,1443084268.311081,613610559.8954688,6010598481.950914,1402302532.461328,-702216131.6220553,6003744569.340066,6205200137.138046,4
2004-05-03 23:47:00,-2883499508.247013,1129179402.2825747,12600431522.06391,-1006770032.6601847,2928418493.728578,12593577609.45306,12968709179.343624,4
2004-05-03 23:47:10,-7904380748.00664,202212378.9001906,3399522968.485099,-4964650413.703553,6153895074.880668,3392669055.8742504,8603974758.541199,4
2004-05-03 23:47:20,60858542.63640785,704429914.2139732,10686072725.390331,576366445.9052699,409820600.1274719,10679218812.779482,10702610226.270857,4
2004-05-03 23:47:30,6516819265.983593,1759058382.3109996,15550667941.074852,5560888264.795775,-3826476403.639695,15543814028.464003,16946254881.61408,4
2004-05-03 23:47:40,-4588958745.945031,140047625.39649507,2063763559.6167436,-2864930033.0658565,3587367882.0640645,2056909647.0058951,5030696742.159426,4
2004-05-03 23:47:50,-19792934767.44557,1124089381.2148433,21434997383.820053,-11961306310.759117,15809690233.16317,21428143471.209206,29192199070.14726,4
2004-05-03 23:48:00,2861877828.348518,431978907.4323891,4402593982.660257,2182723474.1134787,-1900927263.2175465,4395740070.049409,5263110961.012294,4
2004-05-03 23:48:10,-2262185470.716994,390734097.7842659,5680989485.509272,-1167080021.310314,1976770812.8579473,5674135572.898423,6120907867.493194,4
2004-05-03 23:48:20,-2737580204.8463173,1051868272.6894233,11799307788.820896,-971180916.9819642,2767164443.518496,11792453876.210047,12151640212.47849,4
2004-05-03 23:48:30,-224072609.82656997,126274610.37732732,1588261177.0088701,-48696706.98617364,252513982.67056483,1581407264.3980215,1602180893.8463478,5
2004-05-03 23:48:40,-227500554.3669525,125844139.28372498,1592435962.2491677,-51244673.910959624,254847215.12459987,1585582049.638319,1606749375.5394018,5
2004-05-03 23:48:50,-231728809.09977472,125836301.13347733,1602047393.4940073,-53988891.040469326,258063963.7732105,1595193480.8831587,1616834577.5639043,5
2004-05-03 23:49:00,-235593793.89022645,125596255.62998426,1608831368.3854542,-56674788.45870871,260853530.82436115,1601977455.7746055,1624065381.9968128,5
2004-05-03 23:49:10,-239997410.43203288,125616900.57009882,1619065817.394104,-59510867.60622992,264222346.62962848,1612211904.7832553,1634803418.685735,5
2004-05-03 23:49:20,-244552179.84771702,125681302.09806931,1630007373.2297137,-62411492.8871511,267734674.20070404,1623153460.618865,1646269785.5858126,5
2004-05-03 23:49:30,-248361446.56546384,125326888.69990261,1635646205.3579147,-65148452.411408864,270407720.093746,1628792292.747066,1652370717.7416766,5
2004-05-03 23:49:40,-252463870.70819646,125099484.5591459,1643025844.3734565,-67978484.66095282,273386396.6382284,1636171931.7626078,1660246905.2919261,5
2004-05-03 23:49:50,-255861528.41343972,124499172.83585629,1645586173.360026,-70636251.96392867,275586561.4071379,1638732260.7491772,1663244075.6965983,5
2004-05-03 23:50:00,-261001748.68310025,124733632.41459115,1659253279.4171455,-73786438.9463696,279655118.60722107,1652399366.8062968,1677520518.908027,5
2004-05-03 23:50:10,-265258855.4455914,124506992.61696637,1666935110.809509,-76716062.23375976,282752154.4447756,1660081198.1986604,1685735364.6585565,5
2004-05-03 23:50:20,-269486795.701157,124243479.6608398,1674212225.2362006,-79654893.53321186,285803086.83931315,1667358312.625352,1693550131.8802252,5
2004-05-03 23:50:30,-274564400.43995184,124348737.18991025,1686561925.9805136,-82862979.04014933,289740260.4970321,1679708013.369665,1706527087.9849997,5
2004-05-03 23:50:40,-278442304.7778859,123878759.58063465,1691222208.900984,-85732445.77127536,292390766.4272932,1684368296.2901354,1711706449.744581,5
2004-05-03 23:50:50,-283703795.079565,124008540.1677668,1704146874.7179053,-89040930.77933523,296483937.5875188,1697292962.1070566,1725292558.3273106,5
2004-05-03 23:51:00,-287487595.7064288,123461614.78510222,1707877168.2493947,-91908087.63352796,299012906.96881104,1701023255.638546,1729547897.957599,5
2004-05-03 23:51:10,-292562825.34311706,123457159.41460775,1719166416.6821558,-95198233.50326523,302877220.086468,1712312504.0713072,1741496892.2477007,5
2004-05-03 23:51:20,-296241391.1343486,122838463.54454535,1721979636.1033669,-98051926.93062872,305279524.12273675,1715125723.4925182,1744839825.2014847,5
2004-05-03 23:51:30,-300804001.8674922,122578483.24653055,1729844769.5803785,-101204801.1622858,308587754.8488056,1722990856.9695299,1753330062.31614,5
2004-05-03 23:51:40,-305985584.33161485,122551481.47154848,1741077762.51048,-104581001.59749408,312518504.9743739,1734223849.8996313,1765258440.9675689,5
2004-05-03 23:51:50,-310846555.043224,122371546.81584781,1750232107.6159377,-107866102.86492912,316105916.6321211,1743378195.005089,1775084667.6979392,5
2004-05-03 23:52:00,-315602250.7082132,122130922.29161228,1758586722.3856175,-111129271.50933993,319573808.18431747,1751732809.7747688,1784109013.122525,5
2004-05-03 23:52:10,-320050601.14692533,121755331.99928659,1765044666.2231507,-114296241.98088224,322720105.6473141,1758190753.612302,1791213729.1813505,5
2004-05-03 23:52:20,-326099606.3073522,121973028.724051,1780175903.978339,-118047736.71475849,327470278.5448561,1773321991.3674903,1807164335.7872255,5
2004-05-03 23:52:30,-331979038.5228875,122096553.9772224,1794066054.7000651,-121761171.2445322,332030255.04241943,1787212142.0892165,1821866382.0152948,5
2004-05-03 23:52:40,-335276015.8691686,121249554.07960933,1793736392.4101872,-124541707.54499966,333993947.0575353,1786882479.7993386,1822089896.301258,5
2004-05-03 23:52:50,-340464686.7243097,121087594.2173307,1803516171.6428401,-128025333.16495895,337842698.6447312,1796662259.0319915,1832627471.1434107,5
2004-05-03 23:53:00,-345850578.17232984,120978834.65187599,1814145543.0765364,-131596142.79533352,341876180.257006,1807291630.4656878,1844044442.2456458,5
2004-05-03 23:53:10,-351603455.8947818,120979826.79570246,1826489831.0911293,-135320987.00480485,346260372.1653286,1819635918.4802806,1857224512.7284966,5
2004-05-03 23:53:20,-355491839.28289807,120323674.6978575,1828933273.5399508,-138339100.3539252,348798295.0877882,1822079360.9291022,1860314799.9375498,5
2004-05-03 23:53:30,-362724465.3311645,120792154.27039982,1848507952.1751928,-142666025.22466087,354612766.1580543,1841654039.5643442,1880902286.169948,5
2004-05-03 23:53:40,-367146186.76944995,120297668.22515425,1853425134.8896525,-145906346.18551195,357661775.3409537,1846571222.2788038,1886540719.503686,5
2004-05-03 23:53:50,-370633263.50415206,119496837.77290149,1853553613.6624572,-148774812.0926177,359800217.97678196,1846699701.0516086,1887296989.727222,5
2004-05-03 23:54:00,-378988806.98326486,120260665.22167993,1877987970.0144148,-153603897.7148638,366661593.29488456,1871134057.4035661,1912897682.0954835,5
2004-05-03 23:54:10,-384465210.30323684,120077088.7976768,1887752696.7706106,-157290331.989949,370715590.82348853,1880898784.159762,1923525548.0681267,5
2004-05-03 23:54:20,-388616308.34652394,119472410.37390612,1890865417.023217,-160439359.36421838,373487030.4416758,1884011504.4123683,1927364184.2421732,5
2004-05-03 23:54:30,-394934908.0376096,119531686.95418361,1904464007.6301641,-164486157.43088377,378340033.7568189,1897610095.0193155,1941937421.7128377,5
